,Show,EpId,ClipId,Start,Stop,Prolongation,Block,Interjection,NoStutteredWords,Repetition,Non-Disfluency,Labels,Audio_name
6439,MyStutteringLife,23,75,32805600,32853600,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_75.wav
6440,MyStutteringLife,23,76,32870560,32918560,0,0,1,0,0,0,Interjection,MyStutteringLife_23_76.wav
6441,MyStutteringLife,23,77,32898240,32946240,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_77.wav
6442,MyStutteringLife,23,78,3347840,3395840,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_78.wav
6443,MyStutteringLife,23,79,3374080,3422080,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_79.wav
6444,MyStutteringLife,23,80,32943840,32991840,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_80.wav
6445,MyStutteringLife,23,81,32988960,33036960,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_81.wav
6446,MyStutteringLife,23,82,33033600,33081600,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_82.wav
6447,MyStutteringLife,23,83,33280000,33328000,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",MyStutteringLife_23_83.wav
6448,MyStutteringLife,23,84,33311200,33359200,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_84.wav
6449,MyStutteringLife,23,85,33344800,33392800,0,0,0,0,1,0,Repetition,MyStutteringLife_23_85.wav
6450,MyStutteringLife,23,86,33830400,33878400,0,1,0,0,0,0,Block,MyStutteringLife_23_86.wav
6451,MyStutteringLife,23,87,33856160,33904160,0,1,0,0,0,0,Block,MyStutteringLife_23_87.wav
6452,MyStutteringLife,23,88,33968640,34016640,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_88.wav
6453,MyStutteringLife,23,89,33994400,34042400,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_89.wav
6454,MyStutteringLife,23,90,34232160,34280160,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_90.wav
6455,MyStutteringLife,23,91,34258080,34306080,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_91.wav
6456,MyStutteringLife,23,92,34587840,34635840,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_92.wav
6457,MyStutteringLife,23,93,34620960,34668960,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_93.wav
6458,MyStutteringLife,23,94,34756160,34804160,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_94.wav
6459,MyStutteringLife,23,95,34782400,34830400,0,0,1,0,0,0,Interjection,MyStutteringLife_23_95.wav
6460,MyStutteringLife,23,96,4121120,4169120,0,0,1,0,0,0,Interjection,MyStutteringLife_23_96.wav
6461,MyStutteringLife,23,97,4147840,4195840,0,0,1,0,0,0,Interjection,MyStutteringLife_23_97.wav
6462,MyStutteringLife,23,98,34849760,34897760,1,0,0,0,0,0,Prolongation,MyStutteringLife_23_98.wav
6463,MyStutteringLife,23,99,34876160,34924160,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_99.wav
6464,MyStutteringLife,23,100,34953440,35001440,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_100.wav
6465,MyStutteringLife,23,101,34983840,35031840,0,1,0,0,0,0,Block,MyStutteringLife_23_101.wav
6466,MyStutteringLife,23,102,35177600,35225600,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_102.wav
6467,MyStutteringLife,23,103,35206080,35254080,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_103.wav
6468,MyStutteringLife,23,104,35262240,35310240,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_104.wav
6469,MyStutteringLife,23,105,35290400,35338400,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_105.wav
6470,MyStutteringLife,23,106,35504160,35552160,0,0,0,0,1,1,"Repetition,Non-Disfluency",MyStutteringLife_23_106.wav
6471,MyStutteringLife,23,107,35532640,35580640,1,0,0,1,1,1,"Prolongation,NoStutteredWords,Repetition,Non-Disfluency",MyStutteringLife_23_107.wav
6472,MyStutteringLife,23,108,36292320,36340320,0,0,0,0,1,0,Repetition,MyStutteringLife_23_108.wav
6473,MyStutteringLife,23,109,36319520,36367520,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_109.wav
6474,MyStutteringLife,23,110,36359360,36407360,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_110.wav
6475,MyStutteringLife,23,111,36385600,36433600,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_111.wav
6476,MyStutteringLife,23,112,37589600,37637600,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_112.wav
6477,MyStutteringLife,23,113,37619360,37667360,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_113.wav
6478,MyStutteringLife,23,114,37824000,37872000,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_114.wav
6479,MyStutteringLife,23,115,37850880,37898880,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_115.wav
6480,MyStutteringLife,23,116,4188960,4236960,0,0,1,0,0,0,Interjection,MyStutteringLife_23_116.wav
6481,MyStutteringLife,23,117,4216480,4264480,0,0,0,0,1,0,Repetition,MyStutteringLife_23_117.wav
6482,MyStutteringLife,23,118,38296800,38344800,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_118.wav
6483,MyStutteringLife,23,119,38322560,38370560,0,0,1,0,0,0,Interjection,MyStutteringLife_23_119.wav
6484,MyStutteringLife,23,120,39350080,39398080,0,0,0,0,1,0,Repetition,MyStutteringLife_23_120.wav
6485,MyStutteringLife,23,121,39379200,39427200,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_121.wav
6486,MyStutteringLife,23,122,40528320,40576320,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_122.wav
6487,MyStutteringLife,23,123,40554400,40602400,0,1,0,0,1,0,"Block,Repetition",MyStutteringLife_23_123.wav
6488,MyStutteringLife,23,124,40752480,40800480,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_124.wav
6489,MyStutteringLife,23,125,40778400,40826400,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_125.wav
6490,MyStutteringLife,23,126,41585120,41633120,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_126.wav
6491,MyStutteringLife,23,127,41616800,41664800,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_127.wav
6492,MyStutteringLife,23,128,42106560,42154560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_128.wav
6493,MyStutteringLife,23,129,42133280,42181280,0,0,0,0,1,0,Repetition,MyStutteringLife_23_129.wav
6494,MyStutteringLife,23,130,42311520,42359520,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_130.wav
6495,MyStutteringLife,23,131,42337920,42385920,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_131.wav
6496,MyStutteringLife,23,132,43801120,43849120,0,1,0,0,0,0,Block,MyStutteringLife_23_132.wav
6497,MyStutteringLife,23,133,43826880,43874880,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_133.wav
6498,MyStutteringLife,23,134,44151520,44199520,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_134.wav
6499,MyStutteringLife,23,135,44177760,44225760,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_135.wav
6500,MyStutteringLife,23,136,44218560,44266560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_136.wav
6501,MyStutteringLife,23,137,44244320,44292320,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_137.wav
6502,MyStutteringLife,23,138,6204800,6252800,0,0,0,0,1,0,Repetition,MyStutteringLife_23_138.wav
6503,MyStutteringLife,23,139,6231520,6279520,0,0,1,0,1,0,"Interjection,Repetition",MyStutteringLife_23_139.wav
6504,MyStutteringLife,23,140,44430080,44478080,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_140.wav
6505,MyStutteringLife,23,141,44456800,44504800,0,0,1,0,0,0,Interjection,MyStutteringLife_23_141.wav
6506,MyStutteringLife,23,142,44689600,44737600,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_142.wav
6507,MyStutteringLife,23,143,44717600,44765600,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_143.wav
6508,MyStutteringLife,23,144,44894720,44942720,0,0,1,0,0,0,Interjection,MyStutteringLife_23_144.wav
6509,MyStutteringLife,23,145,44922080,44970080,0,0,0,0,0,1,Non-Disfluency,MyStutteringLife_23_145.wav
6510,MyStutteringLife,23,146,45340800,45388800,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_146.wav
6511,MyStutteringLife,23,147,45366720,45414720,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_147.wav
6512,MyStutteringLife,23,148,45451520,45499520,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_148.wav
6513,MyStutteringLife,23,149,45480160,45528160,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_149.wav
6514,MyStutteringLife,23,150,45629440,45677440,0,0,1,0,0,0,Interjection,MyStutteringLife_23_150.wav
6515,MyStutteringLife,23,151,45655360,45703360,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_151.wav
6516,MyStutteringLife,23,152,45719360,45767360,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_152.wav
6517,MyStutteringLife,23,153,45856160,45904160,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_153.wav
6518,MyStutteringLife,23,154,45883040,45931040,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_154.wav
6519,MyStutteringLife,23,155,46390720,46438720,0,1,0,1,1,1,"Block,NoStutteredWords,Repetition,Non-Disfluency",MyStutteringLife_23_155.wav
6520,MyStutteringLife,23,156,46422560,46470560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_156.wav
6521,MyStutteringLife,23,157,46670240,46718240,0,1,0,0,0,0,Block,MyStutteringLife_23_157.wav
6522,MyStutteringLife,23,158,46699040,46747040,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_158.wav
6523,MyStutteringLife,23,159,8689280,8737280,0,1,1,0,1,1,"Block,Interjection,Repetition,Non-Disfluency",MyStutteringLife_23_159.wav
6524,MyStutteringLife,23,160,8715520,8763520,0,0,0,1,1,0,"NoStutteredWords,Repetition",MyStutteringLife_23_160.wav
6525,MyStutteringLife,23,161,46734720,46782720,0,0,1,1,0,0,"Interjection,NoStutteredWords",MyStutteringLife_23_161.wav
6526,MyStutteringLife,23,162,46804640,46852640,0,0,0,0,1,0,Repetition,MyStutteringLife_23_162.wav
6527,MyStutteringLife,23,163,46830400,46878400,0,0,0,0,1,0,Repetition,MyStutteringLife_23_163.wav
6528,MyStutteringLife,23,164,47965280,48013280,0,0,0,0,1,0,Repetition,MyStutteringLife_23_164.wav
6529,MyStutteringLife,23,165,47991040,48039040,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_165.wav
6530,MyStutteringLife,23,166,48889120,48937120,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_166.wav
6531,MyStutteringLife,23,167,48922560,48970560,0,0,1,0,0,0,Interjection,MyStutteringLife_23_167.wav
6532,MyStutteringLife,23,168,49439360,49487360,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_168.wav
6533,MyStutteringLife,23,169,49468960,49516960,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_169.wav
6534,MyStutteringLife,23,170,50414880,50462880,0,0,0,0,1,0,Repetition,MyStutteringLife_23_170.wav
6535,MyStutteringLife,23,171,50440800,50488800,0,0,0,0,1,0,Repetition,MyStutteringLife_23_171.wav
6536,MyStutteringLife,23,172,50466560,50514560,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_23_172.wav
6537,MyStutteringLife,23,173,50502560,50550560,0,0,1,0,0,0,Interjection,MyStutteringLife_23_173.wav
6538,MyStutteringLife,23,174,53642240,53690240,1,0,0,0,0,0,Prolongation,MyStutteringLife_23_174.wav
6539,MyStutteringLife,23,175,53668800,53716800,0,0,1,0,1,0,"Interjection,Repetition",MyStutteringLife_23_175.wav
6540,MyStutteringLife,23,176,53826880,53874880,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_176.wav
6541,MyStutteringLife,23,177,53856000,53904000,0,0,1,0,0,0,Interjection,MyStutteringLife_23_177.wav
6542,MyStutteringLife,23,178,8776320,8824320,0,0,0,0,0,1,Non-Disfluency,MyStutteringLife_23_178.wav
6543,MyStutteringLife,23,179,8802240,8850240,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_23_179.wav
6544,MyStutteringLife,24,0,3045440,3093440,0,0,0,0,1,0,Repetition,MyStutteringLife_24_0.wav
6545,MyStutteringLife,24,1,3117280,3165280,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_1.wav
6546,MyStutteringLife,24,2,3438240,3486240,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_2.wav
6547,MyStutteringLife,24,3,4089760,4137760,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_3.wav
6548,MyStutteringLife,24,4,4114560,4162560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_4.wav
6549,MyStutteringLife,24,5,4859520,4907520,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_5.wav
6550,MyStutteringLife,24,6,4999360,5047360,0,0,0,0,1,0,Repetition,MyStutteringLife_24_6.wav
6551,MyStutteringLife,24,7,5040960,5088960,0,1,0,0,0,0,Block,MyStutteringLife_24_7.wav
6552,MyStutteringLife,24,8,5954240,6002240,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_8.wav
6553,MyStutteringLife,24,9,5996320,6044320,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_9.wav
6554,MyStutteringLife,24,10,6173600,6221600,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_10.wav
6555,MyStutteringLife,24,11,6369600,6417600,0,1,0,0,0,0,Block,MyStutteringLife_24_11.wav
6556,MyStutteringLife,24,12,911040,959040,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_12.wav
6557,MyStutteringLife,24,13,937280,985280,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_13.wav
6558,MyStutteringLife,24,14,6534080,6582080,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_14.wav
6559,MyStutteringLife,24,15,6788480,6836480,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_15.wav
6560,MyStutteringLife,24,16,6968640,7016640,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_16.wav
6561,MyStutteringLife,24,17,7400800,7448800,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_17.wav
6562,MyStutteringLife,24,18,7587840,7635840,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_18.wav
6563,MyStutteringLife,24,19,7816000,7864000,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_19.wav
6564,MyStutteringLife,24,20,7914240,7962240,0,0,0,0,1,0,Repetition,MyStutteringLife_24_20.wav
6565,MyStutteringLife,24,21,964480,1012480,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_21.wav
6566,MyStutteringLife,24,22,8055840,8103840,1,0,0,1,1,0,"Prolongation,NoStutteredWords,Repetition",MyStutteringLife_24_22.wav
6567,MyStutteringLife,24,23,8256320,8304320,0,1,0,0,0,0,Block,MyStutteringLife_24_23.wav
6568,MyStutteringLife,24,24,8428800,8476800,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_24_24.wav
6569,MyStutteringLife,24,25,8603040,8651040,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_25.wav
6570,MyStutteringLife,24,26,8627360,8675360,0,0,0,0,1,0,Repetition,MyStutteringLife_24_26.wav
6571,MyStutteringLife,24,27,9061920,9109920,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_27.wav
6572,MyStutteringLife,24,28,1099840,1147840,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_28.wav
6573,MyStutteringLife,24,29,9144320,9192320,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_29.wav
6574,MyStutteringLife,24,30,9172320,9220320,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_30.wav
6575,MyStutteringLife,24,31,9989760,10037760,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_31.wav
6576,MyStutteringLife,24,32,10689600,10737600,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_32.wav
6577,MyStutteringLife,24,33,10756160,10804160,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_33.wav
6578,MyStutteringLife,24,34,11628960,11676960,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_24_34.wav
6579,MyStutteringLife,24,35,1347200,1395200,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_35.wav
6580,MyStutteringLife,24,36,1371840,1419840,1,0,0,0,0,0,Prolongation,MyStutteringLife_24_36.wav
6581,MyStutteringLife,24,37,1524640,1572640,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_24_37.wav
6582,MyStutteringLife,24,38,2437600,2485600,0,1,0,0,0,0,Block,MyStutteringLife_24_38.wav
6583,MyStutteringLife,24,39,2464000,2512000,0,0,0,0,1,0,Repetition,MyStutteringLife_24_39.wav
6584,MyStutteringLife,25,0,27996480,28044480,0,0,1,1,1,0,"Interjection,NoStutteredWords,Repetition",MyStutteringLife_25_0.wav
6585,MyStutteringLife,25,1,30802560,30850560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_1.wav
6586,MyStutteringLife,25,2,3725440,3773440,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_2.wav
6587,MyStutteringLife,25,3,4565440,4613440,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_3.wav
6588,MyStutteringLife,25,4,1034880,1082880,0,1,0,1,1,1,"Block,NoStutteredWords,Repetition,Non-Disfluency",MyStutteringLife_25_4.wav
6589,MyStutteringLife,25,5,4902560,4950560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_5.wav
6590,MyStutteringLife,25,6,5069920,5117920,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_6.wav
6591,MyStutteringLife,25,7,5378720,5426720,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_7.wav
6592,MyStutteringLife,25,8,1415840,1463840,0,1,0,0,0,0,Block,MyStutteringLife_25_8.wav
6593,MyStutteringLife,25,9,5907040,5955040,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_9.wav
6594,MyStutteringLife,25,10,6544800,6592800,0,1,1,0,0,0,"Block,Interjection",MyStutteringLife_25_10.wav
6595,MyStutteringLife,25,11,7414560,7462560,0,1,0,0,0,0,Block,MyStutteringLife_25_11.wav
6596,MyStutteringLife,25,12,7886240,7934240,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_12.wav
6597,MyStutteringLife,25,13,1604160,1652160,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_13.wav
6598,MyStutteringLife,25,14,8221920,8269920,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_14.wav
6599,MyStutteringLife,25,15,8397600,8445600,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_25_15.wav
6600,MyStutteringLife,25,16,8648320,8696320,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_16.wav
6601,MyStutteringLife,25,17,8787840,8835840,0,0,0,0,1,0,Repetition,MyStutteringLife_25_17.wav
6602,MyStutteringLife,25,18,8986080,9034080,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_18.wav
6603,MyStutteringLife,25,19,9290880,9338880,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_19.wav
6604,MyStutteringLife,25,20,9322400,9370400,0,0,0,0,0,1,Non-Disfluency,MyStutteringLife_25_20.wav
6605,MyStutteringLife,25,21,10004000,10052000,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_21.wav
6606,MyStutteringLife,25,22,10055360,10103360,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_22.wav
6607,MyStutteringLife,25,23,10148000,10196000,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",MyStutteringLife_25_23.wav
6608,MyStutteringLife,25,24,10188480,10236480,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_24.wav
6609,MyStutteringLife,25,25,10392960,10440960,1,0,0,0,0,0,Prolongation,MyStutteringLife_25_25.wav
6610,MyStutteringLife,25,26,10578880,10626880,0,1,0,0,0,0,Block,MyStutteringLife_25_26.wav
6611,MyStutteringLife,25,27,11303200,11351200,0,0,1,0,0,0,Interjection,MyStutteringLife_25_27.wav
6612,MyStutteringLife,25,28,12628000,12676000,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",MyStutteringLife_25_28.wav
6613,MyStutteringLife,25,29,14673440,14721440,0,0,1,0,0,0,Interjection,MyStutteringLife_25_29.wav
6614,MyStutteringLife,25,30,15763360,15811360,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_30.wav
6615,MyStutteringLife,25,31,16641120,16689120,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_31.wav
6616,MyStutteringLife,25,32,17013280,17061280,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_32.wav
6617,MyStutteringLife,25,33,17864960,17912960,0,1,0,1,1,1,"Block,NoStutteredWords,Repetition,Non-Disfluency",MyStutteringLife_25_33.wav
6618,MyStutteringLife,25,34,17996160,18044160,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_34.wav
6619,MyStutteringLife,25,35,20148000,20196000,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_35.wav
6620,MyStutteringLife,25,36,21416800,21464800,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",MyStutteringLife_25_36.wav
6621,MyStutteringLife,25,37,24678720,24726720,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_37.wav
6622,MyStutteringLife,25,38,26177920,26225920,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_25_38.wav
6623,MyStutteringLife,25,39,26214880,26262880,0,0,1,0,0,0,Interjection,MyStutteringLife_25_39.wav
6624,MyStutteringLife,26,0,375520,423520,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_0.wav
6625,MyStutteringLife,26,1,17451360,17499360,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_1.wav
6626,MyStutteringLife,26,2,18562560,18610560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_2.wav
6627,MyStutteringLife,26,3,18650560,18698560,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_3.wav
6628,MyStutteringLife,26,4,19486080,19534080,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_4.wav
6629,MyStutteringLife,26,5,19560160,19608160,0,0,0,0,1,0,Repetition,MyStutteringLife_26_5.wav
6630,MyStutteringLife,26,6,2749600,2797600,0,1,0,0,0,0,Block,MyStutteringLife_26_6.wav
6631,MyStutteringLife,26,7,19618560,19666560,1,0,0,0,0,0,Prolongation,MyStutteringLife_26_7.wav
6632,MyStutteringLife,26,8,19655680,19703680,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_8.wav
6633,MyStutteringLife,26,9,20326880,20374880,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_9.wav
6634,MyStutteringLife,26,10,20761760,20809760,1,0,0,0,0,0,Prolongation,MyStutteringLife_26_10.wav
6635,MyStutteringLife,26,11,21185280,21233280,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_11.wav
6636,MyStutteringLife,26,12,22057760,22105760,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_12.wav
6637,MyStutteringLife,26,13,2997120,3045120,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_13.wav
6638,MyStutteringLife,26,14,3159520,3207520,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_14.wav
6639,MyStutteringLife,26,15,3510240,3558240,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_15.wav
6640,MyStutteringLife,26,16,3989120,4037120,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_16.wav
6641,MyStutteringLife,26,17,4781280,4829280,0,1,0,0,1,0,"Block,Repetition",MyStutteringLife_26_17.wav
6642,MyStutteringLife,26,18,4921920,4969920,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_18.wav
6643,MyStutteringLife,26,19,4954880,5002880,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_19.wav
6644,MyStutteringLife,26,20,5284640,5332640,0,0,0,1,0,0,NoStutteredWords,MyStutteringLife_26_20.wav
